user_id,ISBN,Book-Rating,book_title,Book-Author
178199,0451180232,0,Nightmares &amp; Dreamscapes,Stephen King
184299,0451180232,0,Nightmares &amp; Dreamscapes,Stephen King
187145,0451180232,0,Nightmares &amp; Dreamscapes,Stephen King
195694,0451180232,0,Nightmares &amp; Dreamscapes,Stephen King
212898,0451180232,0,Nightmares &amp; Dreamscapes,Stephen King
234828,0451180232,9,Nightmares &amp; Dreamscapes,Stephen King
241980,0451180232,0,Nightmares &amp; Dreamscapes,Stephen King
242083,0451180232,0,Nightmares &amp; Dreamscapes,Stephen King
245827,0451180232,0,Nightmares &amp; Dreamscapes,Stephen King
249862,0451180232,0,Nightmares &amp; Dreamscapes,Stephen King
258534,0451180232,9,Nightmares &amp; Dreamscapes,Stephen King
264031,0451180232,10,Nightmares &amp; Dreamscapes,Stephen King
265313,0451180232,0,Nightmares &amp; Dreamscapes,Stephen King
271448,0451180232,0,Nightmares &amp; Dreamscapes,Stephen King
274061,0451180232,10,Nightmares &amp; Dreamscapes,Stephen King
7158,0553123904,0,The Guardian,Jeffrey Konvitz
76352,0553123904,0,The Guardian,Jeffrey Konvitz
93047,0553123904,0,The Guardian,Jeffrey Konvitz
227705,0553123904,0,The Guardian,Jeffrey Konvitz
235392,0553123904,7,The Guardian,Jeffrey Konvitz
7158,0553582941,0,Sole Survivor,DEAN KOONTZ
16795,0553582941,0,Sole Survivor,DEAN KOONTZ
147847,0553582941,0,Sole Survivor,DEAN KOONTZ
184299,0553582941,0,Sole Survivor,DEAN KOONTZ
227447,0553582941,0,Sole Survivor,DEAN KOONTZ
238120,0553582941,0,Sole Survivor,DEAN KOONTZ
264031,0553582941,8,Sole Survivor,DEAN KOONTZ
266226,0553582941,0,Sole Survivor,DEAN KOONTZ
268032,0553582941,0,Sole Survivor,DEAN KOONTZ
7158,0553801376,0,One Door Away from Heaven,Dean R. Koontz
16634,0553801376,0,One Door Away from Heaven,Dean R. Koontz
16795,0553801376,9,One Door Away from Heaven,Dean R. Koontz
35859,0553801376,0,One Door Away from Heaven,Dean R. Koontz
43842,0553801376,0,One Door Away from Heaven,Dean R. Koontz
55490,0553801376,10,One Door Away from Heaven,Dean R. Koontz
55492,0553801376,0,One Door Away from Heaven,Dean R. Koontz
59172,0553801376,0,One Door Away from Heaven,Dean R. Koontz
98391,0553801376,9,One Door Away from Heaven,Dean R. Koontz
125692,0553801376,0,One Door Away from Heaven,Dean R. Koontz
130474,0553801376,10,One Door Away from Heaven,Dean R. Koontz
130571,0553801376,0,One Door Away from Heaven,Dean R. Koontz
143253,0553801376,0,One Door Away from Heaven,Dean R. Koontz
147965,0553801376,0,One Door Away from Heaven,Dean R. Koontz
187145,0553801376,0,One Door Away from Heaven,Dean R. Koontz
187256,0553801376,9,One Door Away from Heaven,Dean R. Koontz
207499,0553801376,0,One Door Away from Heaven,Dean R. Koontz
209373,0553801376,0,One Door Away from Heaven,Dean R. Koontz
227447,0553801376,0,One Door Away from Heaven,Dean R. Koontz
229313,0553801376,9,One Door Away from Heaven,Dean R. Koontz
238526,0553801376,0,One Door Away from Heaven,Dean R. Koontz
252071,0553801376,0,One Door Away from Heaven,Dean R. Koontz
258938,0553801376,10,One Door Away from Heaven,Dean R. Koontz
7158,067942525X,10,Intensity,DEAN KOONTZ
25981,067942525X,0,Intensity,DEAN KOONTZ
31556,067942525X,0,Intensity,DEAN KOONTZ
42914,067942525X,6,Intensity,DEAN KOONTZ
55548,067942525X,0,Intensity,DEAN KOONTZ
61619,067942525X,0,Intensity,DEAN KOONTZ
80683,067942525X,0,Intensity,DEAN KOONTZ
93047,067942525X,0,Intensity,DEAN KOONTZ
100846,067942525X,0,Intensity,DEAN KOONTZ
136205,067942525X,10,Intensity,DEAN KOONTZ
136382,067942525X,0,Intensity,DEAN KOONTZ
153662,067942525X,5,Intensity,DEAN KOONTZ
158295,067942525X,0,Intensity,DEAN KOONTZ
169699,067942525X,0,Intensity,DEAN KOONTZ
195694,067942525X,0,Intensity,DEAN KOONTZ
210959,067942525X,8,Intensity,DEAN KOONTZ
222204,067942525X,0,Intensity,DEAN KOONTZ
258938,067942525X,0,Intensity,DEAN KOONTZ
7158,0688163165,0,Mystic River,Dennis Lehane
14422,0688163165,0,Mystic River,Dennis Lehane
25981,0688163165,0,Mystic River,Dennis Lehane
44728,0688163165,0,Mystic River,Dennis Lehane
63394,0688163165,0,Mystic River,Dennis Lehane
63938,0688163165,0,Mystic River,Dennis Lehane
78834,0688163165,0,Mystic River,Dennis Lehane
106225,0688163165,0,Mystic River,Dennis Lehane
130571,0688163165,9,Mystic River,Dennis Lehane
133747,0688163165,9,Mystic River,Dennis Lehane
143175,0688163165,9,Mystic River,Dennis Lehane
143792,0688163165,0,Mystic River,Dennis Lehane
146113,0688163165,0,Mystic River,Dennis Lehane
158295,0688163165,8,Mystic River,Dennis Lehane
169663,0688163165,10,Mystic River,Dennis Lehane
195694,0688163165,0,Mystic River,Dennis Lehane
198699,0688163165,10,Mystic River,Dennis Lehane
204864,0688163165,0,Mystic River,Dennis Lehane
218552,0688163165,6,Mystic River,Dennis Lehane
224764,0688163165,0,Mystic River,Dennis Lehane
225989,0688163165,10,Mystic River,Dennis Lehane
234623,0688163165,0,Mystic River,Dennis Lehane
251843,0688163165,10,Mystic River,Dennis Lehane
255489,0688163165,7,Mystic River,Dennis Lehane
256407,0688163165,10,Mystic River,Dennis Lehane
7158,1551669676,0,Remember Me,Sharon Sala
7286,0312134517,0,Coming Home,Rosamunde Pilcher
31315,0312134517,8,Coming Home,Rosamunde Pilcher
52853,0312134517,8,Coming Home,Rosamunde Pilcher
113519,0312134517,0,Coming Home,Rosamunde Pilcher
136252,0312134517,0,Coming Home,Rosamunde Pilcher
162639,0312134517,10,Coming Home,Rosamunde Pilcher
170518,0312134517,9,Coming Home,Rosamunde Pilcher
196047,0312134517,0,Coming Home,Rosamunde Pilcher
212965,0312134517,0,Coming Home,Rosamunde Pilcher
7286,0380432811,0,Bridge to Terabithia,Katherine Paterson
11676,0380432811,0,Bridge to Terabithia,Katherine Paterson
23288,0380432811,0,Bridge to Terabithia,Katherine Paterson
31846,0380432811,0,Bridge to Terabithia,Katherine Paterson
165308,0380432811,0,Bridge to Terabithia,Katherine Paterson
196077,0380432811,0,Bridge to Terabithia,Katherine Paterson
203240,0380432811,9,Bridge to Terabithia,Katherine Paterson
211426,0380432811,10,Bridge to Terabithia,Katherine Paterson
230522,0380432811,10,Bridge to Terabithia,Katherine Paterson
231827,0380432811,0,Bridge to Terabithia,Katherine Paterson
263163,0380432811,0,Bridge to Terabithia,Katherine Paterson
11676,0553578022,0,The Face of Deception,Iris Johansen
16795,0553578022,0,The Face of Deception,Iris Johansen
26544,0553578022,0,The Face of Deception,Iris Johansen
29855,0553578022,0,The Face of Deception,Iris Johansen
30276,0553578022,7,The Face of Deception,Iris Johansen
35050,0553578022,0,The Face of Deception,Iris Johansen
35859,0553578022,0,The Face of Deception,Iris Johansen
51450,0553578022,0,The Face of Deception,Iris Johansen
69042,0553578022,0,The Face of Deception,Iris Johansen
69697,0553578022,0,The Face of Deception,Iris Johansen
73394,0553578022,0,The Face of Deception,Iris Johansen
78973,0553578022,7,The Face of Deception,Iris Johansen
93085,0553578022,0,The Face of Deception,Iris Johansen
95316,0553578022,0,The Face of Deception,Iris Johansen
104636,0553578022,10,The Face of Deception,Iris Johansen
104665,0553578022,0,The Face of Deception,Iris Johansen
105374,0553578022,0,The Face of Deception,Iris Johansen
108285,0553578022,0,The Face of Deception,Iris Johansen
109955,0553578022,0,The Face of Deception,Iris Johansen
146348,0553578022,0,The Face of Deception,Iris Johansen
148744,0553578022,0,The Face of Deception,Iris Johansen
149069,0553578022,0,The Face of Deception,Iris Johansen
153662,0553578022,0,The Face of Deception,Iris Johansen
158295,0553578022,8,The Face of Deception,Iris Johansen
159376,0553578022,0,The Face of Deception,Iris Johansen
159858,0553578022,0,The Face of Deception,Iris Johansen
162639,0553578022,8,The Face of Deception,Iris Johansen
172030,0553578022,0,The Face of Deception,Iris Johansen
175003,0553578022,0,The Face of Deception,Iris Johansen
185233,0553578022,0,The Face of Deception,Iris Johansen
190925,0553578022,9,The Face of Deception,Iris Johansen
205473,0553578022,0,The Face of Deception,Iris Johansen
208406,0553578022,0,The Face of Deception,Iris Johansen
208829,0553578022,0,The Face of Deception,Iris Johansen
212898,0553578022,0,The Face of Deception,Iris Johansen
225087,0553578022,10,The Face of Deception,Iris Johansen
226545,0553578022,0,The Face of Deception,Iris Johansen
226965,0553578022,0,The Face of Deception,Iris Johansen
228681,0553578022,0,The Face of Deception,Iris Johansen
232945,0553578022,8,The Face of Deception,Iris Johansen
234623,0553578022,0,The Face of Deception,Iris Johansen
235105,0553578022,0,The Face of Deception,Iris Johansen
240144,0553578022,0,The Face of Deception,Iris Johansen
242106,0553578022,0,The Face of Deception,Iris Johansen
247752,0553578022,10,The Face of Deception,Iris Johansen
255489,0553578022,0,The Face of Deception,Iris Johansen
257204,0553578022,0,The Face of Deception,Iris Johansen
15408,0590434985,0,Jacob Have I Loved,Katherine Paterson
39616,0590434985,0,Jacob Have I Loved,Katherine Paterson
52853,0590434985,0,Jacob Have I Loved,Katherine Paterson
102967,0590434985,0,Jacob Have I Loved,Katherine Paterson
107453,0590434985,0,Jacob Have I Loved,Katherine Paterson
173291,0590434985,0,Jacob Have I Loved,Katherine Paterson
196077,0590434985,0,Jacob Have I Loved,Katherine Paterson
198711,0590434985,0,Jacob Have I Loved,Katherine Paterson
230522,0590434985,0,Jacob Have I Loved,Katherine Paterson
233917,0590434985,0,Jacob Have I Loved,Katherine Paterson
264637,0590434985,0,Jacob Have I Loved,Katherine Paterson
269566,0590434985,0,Jacob Have I Loved,Katherine Paterson
7346,0312201656,8,I Capture the Castle,Dodie Smith
11601,0312201656,0,I Capture the Castle,Dodie Smith
13273,0312201656,0,I Capture the Castle,Dodie Smith
16795,0312201656,0,I Capture the Castle,Dodie Smith
19664,0312201656,0,I Capture the Castle,Dodie Smith
22625,0312201656,0,I Capture the Castle,Dodie Smith
37712,0312201656,0,I Capture the Castle,Dodie Smith
38023,0312201656,8,I Capture the Castle,Dodie Smith
39616,0312201656,0,I Capture the Castle,Dodie Smith
60337,0312201656,0,I Capture the Castle,Dodie Smith
64436,0312201656,0,I Capture the Castle,Dodie Smith
69971,0312201656,8,I Capture the Castle,Dodie Smith
75591,0312201656,0,I Capture the Castle,Dodie Smith
81977,0312201656,0,I Capture the Castle,Dodie Smith
82407,0312201656,4,I Capture the Castle,Dodie Smith
95359,0312201656,8,I Capture the Castle,Dodie Smith
113519,0312201656,0,I Capture the Castle,Dodie Smith
114414,0312201656,0,I Capture the Castle,Dodie Smith
114988,0312201656,0,I Capture the Castle,Dodie Smith
115003,0312201656,7,I Capture the Castle,Dodie Smith
128696,0312201656,0,I Capture the Castle,Dodie Smith
130571,0312201656,9,I Capture the Castle,Dodie Smith
132083,0312201656,0,I Capture the Castle,Dodie Smith
136252,0312201656,0,I Capture the Castle,Dodie Smith
143792,0312201656,0,I Capture the Castle,Dodie Smith
145641,0312201656,0,I Capture the Castle,Dodie Smith
149907,0312201656,9,I Capture the Castle,Dodie Smith
152249,0312201656,0,I Capture the Castle,Dodie Smith
153662,0312201656,10,I Capture the Castle,Dodie Smith
156150,0312201656,0,I Capture the Castle,Dodie Smith
162639,0312201656,0,I Capture the Castle,Dodie Smith
169663,0312201656,5,I Capture the Castle,Dodie Smith
204864,0312201656,10,I Capture the Castle,Dodie Smith
210485,0312201656,0,I Capture the Castle,Dodie Smith
211426,0312201656,8,I Capture the Castle,Dodie Smith
213350,0312201656,0,I Capture the Castle,Dodie Smith
222296,0312201656,0,I Capture the Castle,Dodie Smith
245645,0312201656,10,I Capture the Castle,Dodie Smith
259629,0312201656,7,I Capture the Castle,Dodie Smith
262998,0312201656,0,I Capture the Castle,Dodie Smith
275970,0312201656,0,I Capture the Castle,Dodie Smith
7346,0312203039,7,High Five (A Stephanie Plum Novel),Janet Evanovich
11676,0312203039,8,High Five (A Stephanie Plum Novel),Janet Evanovich
13273,0312203039,0,High Five (A Stephanie Plum Novel),Janet Evanovich
31315,0312203039,0,High Five (A Stephanie Plum Novel),Janet Evanovich
56959,0312203039,0,High Five (A Stephanie Plum Novel),Janet Evanovich
60244,0312203039,9,High Five (A Stephanie Plum Novel),Janet Evanovich
62272,0312203039,9,High Five (A Stephanie Plum Novel),Janet Evanovich
76151,0312203039,10,High Five (A Stephanie Plum Novel),Janet Evanovich
157273,0312203039,8,High Five (A Stephanie Plum Novel),Janet Evanovich
235935,0312203039,0,High Five (A Stephanie Plum Novel),Janet Evanovich
238781,0312203039,0,High Five (A Stephanie Plum Novel),Janet Evanovich
7346,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
11601,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
11676,0316678104,7,Fortune's Rocks : A Novel,Anita Shreve
13273,0316678104,8,Fortune's Rocks : A Novel,Anita Shreve
21014,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
22625,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
26544,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
33974,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
35857,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
36606,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
36609,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
50225,0316678104,10,Fortune's Rocks : A Novel,Anita Shreve
51450,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
60337,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
64436,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
88283,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
105979,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
106225,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
108005,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
110912,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
113519,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
114868,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
115003,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
126604,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
129716,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
147847,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
162639,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
167800,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
174304,0316678104,7,Fortune's Rocks : A Novel,Anita Shreve
180586,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
203240,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
210485,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
224349,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
227447,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
229551,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
232131,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
238120,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
239584,0316678104,9,Fortune's Rocks : A Novel,Anita Shreve
240567,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
242299,0316678104,7,Fortune's Rocks : A Novel,Anita Shreve
251613,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
254465,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
263877,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
275970,0316678104,0,Fortune's Rocks : A Novel,Anita Shreve
7346,0380564998,0,Jacob Have I Loved,Katherine Paterson
49889,0380564998,0,Jacob Have I Loved,Katherine Paterson
61619,0380564998,0,Jacob Have I Loved,Katherine Paterson
102967,0380564998,0,Jacob Have I Loved,Katherine Paterson
136205,0380564998,0,Jacob Have I Loved,Katherine Paterson
170513,0380564998,0,Jacob Have I Loved,Katherine Paterson
196502,0380564998,0,Jacob Have I Loved,Katherine Paterson
235105,0380564998,0,Jacob Have I Loved,Katherine Paterson
7346,0385319800,0,Homecoming,Belva Plain
11601,0385319800,0,Homecoming,Belva Plain
11676,0385319800,8,Homecoming,Belva Plain
31315,0385319800,10,Homecoming,Belva Plain
95359,0385319800,0,Homecoming,Belva Plain
143175,0385319800,7,Homecoming,Belva Plain
230522,0385319800,0,Homecoming,Belva Plain
232131,0385319800,0,Homecoming,Belva Plain
238120,0385319800,0,Homecoming,Belva Plain
238781,0385319800,8,Homecoming,Belva Plain
273979,0385319800,0,Homecoming,Belva Plain
7346,0399139141,0,Night Prey,John Sandford
24921,0399139141,0,Night Prey,John Sandford
25981,0399139141,5,Night Prey,John Sandford
30276,0399139141,0,Night Prey,John Sandford
35859,0399139141,9,Night Prey,John Sandford
39646,0399139141,0,Night Prey,John Sandford
55492,0399139141,0,Night Prey,John Sandford
55892,0399139141,9,Night Prey,John Sandford
158295,0399139141,7,Night Prey,John Sandford
184299,0399139141,0,Night Prey,John Sandford
227447,0399139141,0,Night Prey,John Sandford
235105,0399139141,9,Night Prey,John Sandford
7346,0440418321,0,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN
11676,0440418321,0,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN
55492,0440418321,0,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN
60707,0440418321,0,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN
78783,0440418321,0,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN
102967,0440418321,8,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN
105979,0440418321,0,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN
125039,0440418321,10,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN
127233,0440418321,0,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN
127359,0440418321,0,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN
148199,0440418321,10,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN
171118,0440418321,8,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN
203240,0440418321,0,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN
220278,0440418321,0,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN
235105,0440418321,10,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN
7346,0451519167,10,Pride and Prejudice,Jane Austen
14521,0451519167,10,Pride and Prejudice,Jane Austen
206534,0451519167,0,Pride and Prejudice,Jane Austen
7346,0553153277,0,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
11676,0553153277,0,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
21014,0553153277,9,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
31556,0553153277,0,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
35857,0553153277,0,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
36907,0553153277,0,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
63938,0553153277,10,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
77809,0553153277,0,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
85656,0553153277,0,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
112881,0553153277,10,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
115490,0553153277,0,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
124078,0553153277,0,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
125039,0553153277,0,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
125774,0553153277,10,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
127429,0553153277,0,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
172742,0553153277,0,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
225087,0553153277,10,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
246156,0553153277,0,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery
7346,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
11676,0743418204,10,In Her Shoes : A Novel,Jennifer Weiner
13552,0743418204,9,In Her Shoes : A Novel,Jennifer Weiner
23768,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
25409,0743418204,10,In Her Shoes : A Novel,Jennifer Weiner
31315,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
35859,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
36606,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
36609,0743418204,8,In Her Shoes : A Novel,Jennifer Weiner
46398,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
48494,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
51350,0743418204,9,In Her Shoes : A Novel,Jennifer Weiner
55734,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
69355,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
78783,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
78973,0743418204,8,In Her Shoes : A Novel,Jennifer Weiner
88283,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
105979,0743418204,8,In Her Shoes : A Novel,Jennifer Weiner
106225,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
112881,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
115120,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
123790,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
125519,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
127359,0743418204,7,In Her Shoes : A Novel,Jennifer Weiner
135045,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
135149,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
149934,0743418204,8,In Her Shoes : A Novel,Jennifer Weiner
157273,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
162738,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
163804,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
169663,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
173415,0743418204,8,In Her Shoes : A Novel,Jennifer Weiner
178667,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
187145,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
190925,0743418204,8,In Her Shoes : A Novel,Jennifer Weiner
195694,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
200226,0743418204,7,In Her Shoes : A Novel,Jennifer Weiner
217375,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
219546,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
223154,0743418204,8,In Her Shoes : A Novel,Jennifer Weiner
231210,0743418204,7,In Her Shoes : A Novel,Jennifer Weiner
235392,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
235935,0743418204,10,In Her Shoes : A Novel,Jennifer Weiner
238526,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
240568,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
246513,0743418204,9,In Her Shoes : A Novel,Jennifer Weiner
265115,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
266056,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
268110,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
271195,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner
11676,0553582127,7,The Search,Iris Johansen
12538,0553582127,0,The Search,Iris Johansen
14521,0553582127,0,The Search,Iris Johansen
18401,0553582127,0,The Search,Iris Johansen
23288,0553582127,0,The Search,Iris Johansen
30972,0553582127,0,The Search,Iris Johansen
35859,0553582127,0,The Search,Iris Johansen
36606,0553582127,0,The Search,Iris Johansen
43842,0553582127,0,The Search,Iris Johansen
51094,0553582127,0,The Search,Iris Johansen
69355,0553582127,0,The Search,Iris Johansen
69697,0553582127,0,The Search,Iris Johansen
73394,0553582127,0,The Search,Iris Johansen
76352,0553582127,0,The Search,Iris Johansen
87141,0553582127,0,The Search,Iris Johansen
100846,0553582127,0,The Search,Iris Johansen
104636,0553582127,0,The Search,Iris Johansen
104665,0553582127,6,The Search,Iris Johansen
106225,0553582127,0,The Search,Iris Johansen
113270,0553582127,0,The Search,Iris Johansen
123981,0553582127,0,The Search,Iris Johansen
124487,0553582127,0,The Search,Iris Johansen
126736,0553582127,0,The Search,Iris Johansen
127359,0553582127,0,The Search,Iris Johansen
130474,0553582127,0,The Search,Iris Johansen
148744,0553582127,0,The Search,Iris Johansen
153662,0553582127,0,The Search,Iris Johansen
153718,0553582127,0,The Search,Iris Johansen
156467,0553582127,0,The Search,Iris Johansen
158295,0553582127,8,The Search,Iris Johansen
166123,0553582127,0,The Search,Iris Johansen
173291,0553582127,3,The Search,Iris Johansen
175003,0553582127,0,The Search,Iris Johansen
178199,0553582127,0,The Search,Iris Johansen
179733,0553582127,0,The Search,Iris Johansen
180348,0553582127,0,The Search,Iris Johansen
185233,0553582127,0,The Search,Iris Johansen
187256,0553582127,9,The Search,Iris Johansen
192093,0553582127,0,The Search,Iris Johansen
204591,0553582127,6,The Search,Iris Johansen
207782,0553582127,0,The Search,Iris Johansen
216466,0553582127,0,The Search,Iris Johansen
226545,0553582127,0,The Search,Iris Johansen
231210,0553582127,0,The Search,Iris Johansen
235105,0553582127,0,The Search,Iris Johansen
236172,0553582127,0,The Search,Iris Johansen
239594,0553582127,7,The Search,Iris Johansen
242106,0553582127,10,The Search,Iris Johansen
247447,0553582127,9,The Search,Iris Johansen
247752,0553582127,9,The Search,Iris Johansen
251394,0553582127,0,The Search,Iris Johansen
252071,0553582127,0,The Search,Iris Johansen
258185,0553582127,8,The Search,Iris Johansen
265115,0553582127,0,The Search,Iris Johansen
269719,0553582127,0,The Search,Iris Johansen
273979,0553582127,0,The Search,Iris Johansen
274308,0553582127,0,The Search,Iris Johansen
11676,068419337X,3,SHIPPING NEWS,Annie Proulx
36606,068419337X,0,SHIPPING NEWS,Annie Proulx
52584,068419337X,0,SHIPPING NEWS,Annie Proulx
60244,068419337X,6,SHIPPING NEWS,Annie Proulx
69078,068419337X,8,SHIPPING NEWS,Annie Proulx
112026,068419337X,0,SHIPPING NEWS,Annie Proulx
135149,068419337X,0,SHIPPING NEWS,Annie Proulx
221445,068419337X,0,SHIPPING NEWS,Annie Proulx
238120,068419337X,0,SHIPPING NEWS,Annie Proulx
258534,068419337X,0,SHIPPING NEWS,Annie Proulx
95359,1565117794,10,Life of Pi,Yann Martel
125519,1565117794,10,Life of Pi,Yann Martel
132083,1565117794,0,Life of Pi,Yann Martel
164533,1565117794,0,Life of Pi,Yann Martel
166123,1565117794,0,Life of Pi,Yann Martel
239584,1565117794,0,Life of Pi,Yann Martel
153662,0786000872,9,The Promise,Mandalyn Kaye
167800,0786000872,0,The Promise,Mandalyn Kaye
35857,067087311X,0,Icy Sparks,Gwynn Rubio
43246,067087311X,0,Icy Sparks,Gwynn Rubio
107021,067087311X,0,Icy Sparks,Gwynn Rubio
117251,067087311X,0,Icy Sparks,Gwynn Rubio
138578,067087311X,9,Icy Sparks,Gwynn Rubio
162639,067087311X,0,Icy Sparks,Gwynn Rubio
165308,067087311X,0,Icy Sparks,Gwynn Rubio
174304,067087311X,0,Icy Sparks,Gwynn Rubio
196077,067087311X,0,Icy Sparks,Gwynn Rubio
258534,067087311X,0,Icy Sparks,Gwynn Rubio
35859,0451178599,0,Needful Things,Stephen King
55734,0451178599,0,Needful Things,Stephen King
